Type,School Year,County,District,School,Agency Name,ELL Percentage,DataAsOf 
DI,20152016,77,0027,000,PAPILLION-LA VISTA PUBLIC SCHS,0.0126,11/16/2016
SC,20112012,77,0027,001,PAPILLION-LA VISTA SENIOR HIGH,-1.0000,05/21/2013
SC,20122013,77,0027,001,PAPILLION-LA VISTA SENIOR HIGH,-1.0000,06/21/2013
SC,20132014,77,0027,001,PAPILLION-LA VISTA SENIOR HIGH,-1.0000,07/07/2014
SC,20142015,77,0027,001,PAPILLION-LA VISTA SENIOR HIGH,0.0064,06/23/2015
SC,20152016,77,0027,001,PAPILLION-LA VISTA SENIOR HIGH,0.0063,11/16/2016
SC,20112012,77,0027,002,PAPILLION JUNIOR HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0027,002,PAPILLION JUNIOR HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0027,002,PAPILLION JUNIOR HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0027,002,PAPILLION JUNIOR HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0027,002,PAPILLION JUNIOR HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0027,003,G STANLEY HALL ELEMENTARY SCH,0.0901,05/21/2013
SC,20122013,77,0027,003,G STANLEY HALL ELEMENTARY SCH,0.0767,06/21/2013
SC,20132014,77,0027,003,G STANLEY HALL ELEMENTARY SCH,0.0425,07/07/2014
SC,20142015,77,0027,003,G STANLEY HALL ELEMENTARY SCH,0.0418,06/23/2015
SC,20152016,77,0027,003,G STANLEY HALL ELEMENTARY SCH,0.0347,11/16/2016
SC,20112012,77,0027,004,LA VISTA JUNIOR HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0027,004,LA VISTA JUNIOR HIGH SCHOOL,0.0129,06/21/2013
SC,20132014,77,0027,004,LA VISTA JUNIOR HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0027,004,LA VISTA JUNIOR HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0027,004,LA VISTA JUNIOR HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0027,005,LA VISTA WEST ELEMENTARY SCH,0.0769,05/21/2013
SC,20122013,77,0027,005,LA VISTA WEST ELEMENTARY SCH,0.1208,06/21/2013
SC,20132014,77,0027,005,LA VISTA WEST ELEMENTARY SCH,0.1173,07/07/2014
SC,20142015,77,0027,005,LA VISTA WEST ELEMENTARY SCH,0.1328,06/23/2015
SC,20152016,77,0027,005,LA VISTA WEST ELEMENTARY SCH,0.1012,11/16/2016
SC,20112012,77,0027,006,TARA HEIGHTS ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0027,006,TARA HEIGHTS ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0027,006,TARA HEIGHTS ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0027,006,TARA HEIGHTS ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0027,006,TARA HEIGHTS ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0027,007,TRUMBLE PARK ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0027,007,TRUMBLE PARK ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0027,007,TRUMBLE PARK ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0027,007,TRUMBLE PARK ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0027,007,TRUMBLE PARK ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0027,008,PARKVIEW HEIGHTS ELEM SCHOOL,0.0730,05/21/2013
SC,20122013,77,0027,008,PARKVIEW HEIGHTS ELEM SCHOOL,0.0748,06/21/2013
SC,20132014,77,0027,008,PARKVIEW HEIGHTS ELEM SCHOOL,0.0735,07/07/2014
SC,20142015,77,0027,008,PARKVIEW HEIGHTS ELEM SCHOOL,0.0862,06/23/2015
SC,20152016,77,0027,008,PARKVIEW HEIGHTS ELEM SCHOOL,0.0796,11/16/2016
SC,20112012,77,0027,009,CARRIAGE HILL ELEMENTARY SCH,-1.0000,05/21/2013
SC,20122013,77,0027,009,CARRIAGE HILL ELEMENTARY SCH,-1.0000,06/21/2013
SC,20132014,77,0027,009,CARRIAGE HILL ELEMENTARY SCH,-1.0000,07/07/2014
SC,20142015,77,0027,009,CARRIAGE HILL ELEMENTARY SCH,0.0345,06/23/2015
SC,20152016,77,0027,009,CARRIAGE HILL ELEMENTARY SCH,0.0249,11/16/2016
SC,20112012,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.0864,05/21/2013
SC,20122013,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.0766,06/21/2013
SC,20132014,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.0563,07/07/2014
SC,20142015,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.0598,06/23/2015
SC,20152016,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.0664,11/16/2016
SC,20112012,77,0027,011,PORTAL ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0027,011,PORTAL ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0027,011,PORTAL ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0027,011,PORTAL ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0027,011,PORTAL ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,-1.0000,05/21/2013
SC,20122013,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,-1.0000,06/21/2013
SC,20132014,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,-1.0000,07/07/2014
SC,20142015,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,-1.0000,06/23/2015
SC,20152016,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,-1.0000,11/16/2016
SC,20112012,77,0027,013,HICKORY HILL ELEMENTARY SCH,-1.0000,05/21/2013
SC,20122013,77,0027,013,HICKORY HILL ELEMENTARY SCH,-1.0000,06/21/2013
SC,20132014,77,0027,013,HICKORY HILL ELEMENTARY SCH,-1.0000,07/07/2014
SC,20142015,77,0027,013,HICKORY HILL ELEMENTARY SCH,-1.0000,06/23/2015
SC,20152016,77,0027,013,HICKORY HILL ELEMENTARY SCH,-1.0000,11/16/2016
SC,20112012,77,0027,014,RUMSEY STATION ELEMENTARY SCH,-1.0000,05/21/2013
SC,20122013,77,0027,014,RUMSEY STATION ELEMENTARY SCH,-1.0000,06/21/2013
SC,20132014,77,0027,014,RUMSEY STATION ELEMENTARY SCH,-1.0000,07/07/2014
SC,20142015,77,0027,014,RUMSEY STATION ELEMENTARY SCH,-1.0000,06/23/2015
SC,20152016,77,0027,014,RUMSEY STATION ELEMENTARY SCH,-1.0000,11/16/2016
SC,20112012,77,0027,016,WALNUT CREEK ELEMENTARY,0.0440,05/21/2013
SC,20122013,77,0027,016,WALNUT CREEK ELEMENTARY,0.0419,06/21/2013
SC,20132014,77,0027,016,WALNUT CREEK ELEMENTARY,0.0263,07/07/2014
SC,20142015,77,0027,016,WALNUT CREEK ELEMENTARY,-1.0000,06/23/2015
SC,20152016,77,0027,016,WALNUT CREEK ELEMENTARY,-1.0000,11/16/2016
SC,20112012,77,0027,018,PAPILLION-LA VISTA SOUTH H S,-1.0000,05/21/2013
SC,20122013,77,0027,018,PAPILLION-LA VISTA SOUTH H S,-1.0000,06/21/2013
SC,20132014,77,0027,018,PAPILLION-LA VISTA SOUTH H S,-1.0000,07/07/2014
SC,20142015,77,0027,018,PAPILLION-LA VISTA SOUTH H S,-1.0000,06/23/2015
SC,20152016,77,0027,018,PAPILLION-LA VISTA SOUTH HS,-1.0000,11/16/2016
SC,20112012,77,0027,019,PATRIOT ELEMENTARY,-1.0000,05/21/2013
SC,20122013,77,0027,019,PATRIOT ELEMENTARY,-1.0000,06/21/2013
SC,20132014,77,0027,019,PATRIOT ELEMENTARY,-1.0000,07/07/2014
SC,20142015,77,0027,019,PATRIOT ELEMENTARY,-1.0000,06/23/2015
SC,20152016,77,0027,019,PATRIOT ELEMENTARY,-1.0000,11/16/2016
SC,20112012,77,0027,020,BELL ELEMENTARY,-1.0000,05/21/2013
SC,20122013,77,0027,020,BELL ELEMENTARY,-1.0000,06/21/2013
SC,20132014,77,0027,020,BELL ELEMENTARY,-1.0000,07/07/2014
SC,20142015,77,0027,020,BELL ELEMENTARY,-1.0000,06/23/2015
SC,20152016,77,0027,020,BELL ELEMENTARY,-1.0000,11/16/2016
SC,20152016,77,0027,021,PRAIRIE QUEEN ELEMENTARY,-1.0000,11/16/2016
SC,20122013,77,0027,030,PAPILLION-LAVISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,06/21/2013
SC,20132014,77,0027,030,PAPILLION-LA VISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,07/07/2014
SC,20142015,77,0027,030,PAPILLION-LA VISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,06/23/2015
SC,20152016,77,0027,030,PAPILLION-LA VISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,11/16/2016
SC,20132014,77,0027,300,SARPY CO COOP HEAD START-PAPILLION-LA VISTA,-1.0000,07/07/2014
SC,20142015,77,0027,300,SARPY CO COOP HEAD START-PAPILLION-LA VISTA,-1.0000,06/23/2015
SC,20152016,77,0027,300,SARPY CO COOP HEAD START-PAPILLION-LA VISTA,-1.0000,11/16/2016
DI,20112012,77,0037,000,GRETNA PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,77,0037,000,GRETNA PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,77,0037,000,GRETNA PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,77,0037,000,GRETNA PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,77,0037,000,GRETNA PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,77,0037,001,GRETNA HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0037,001,GRETNA HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0037,001,GRETNA HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0037,001,GRETNA HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0037,001,GRETNA HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0037,002,GRETNA ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0037,002,GRETNA ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0037,002,GRETNA ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0037,002,GRETNA ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0037,002,GRETNA ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0037,003,GRETNA MIDDLE SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0037,003,GRETNA MIDDLE SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0037,003,GRETNA MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0037,003,GRETNA MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0037,003,GRETNA MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,-1.0000,05/21/2013
SC,20122013,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,-1.0000,06/21/2013
SC,20132014,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,-1.0000,07/07/2014
SC,20142015,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,-1.0000,06/23/2015
SC,20152016,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,-1.0000,11/16/2016
SC,20112012,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20122013,77,0037,006,WHITETAIL CREEK ELEMENTARY,-1.0000,06/21/2013
SC,20132014,77,0037,006,WHITETAIL CREEK ELEMENTARY,-1.0000,07/07/2014
SC,20142015,77,0037,006,WHITETAIL CREEK ELEMENTARY,-1.0000,06/23/2015
SC,20152016,77,0037,006,WHITETAIL CREEK ELEMENTARY,-1.0000,11/16/2016
SC,20132014,77,0037,300,SARPY CO COOP HEAD START-GRETNA,-1.0000,07/07/2014
SC,20142015,77,0037,300,SARPY CO COOP HEAD START-GRETNA,-1.0000,06/23/2015
SC,20152016,77,0037,300,SARPY CO COOP HEAD START-GRETNA,-1.0000,11/16/2016
DI,20112012,77,0046,000,SOUTH SARPY DIST 46,-1.0000,05/21/2013
DI,20122013,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,-1.0000,06/21/2013
DI,20132014,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,-1.0000,07/07/2014
DI,20142015,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,-1.0000,06/23/2015
DI,20152016,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,-1.0000,11/16/2016
SC,20112012,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0046,004,WESTMONT ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,77,0046,004,WESTMONT ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0046,004,WESTMONT ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0046,004,WESTMONT ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0046,004,WESTMONT ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,-1.0000,05/21/2013
SC,20122013,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,-1.0000,11/16/2016
SC,20132014,77,0046,300,SARPY CO COOP HEAD START-SPRINGFIELD PLATTEVIEW,-1.0000,07/07/2014
SC,20142015,77,0046,300,SARPY CO COOP HEAD START-SPRINGFIELD PLATTEVIEW,-1.0000,06/23/2015
SC,20152016,77,0046,300,SARPY CO COOP HEAD START-SPRINGFIELD PLATTEVIEW,-1.0000,11/16/2016
DI,20112012,78,0001,000,ASHLAND-GREENWOOD PUBLIC SCHS,-1.0000,05/21/2013
DI,20122013,78,0001,000,ASHLAND-GREENWOOD PUBLIC SCHS,-1.0000,06/21/2013
DI,20132014,78,0001,000,ASHLAND-GREENWOOD PUBLIC SCHS,-1.0000,07/07/2014
DI,20142015,78,0001,000,ASHLAND-GREENWOOD PUBLIC SCHS,-1.0000,06/23/2015
DI,20152016,78,0001,000,ASHLAND-GREENWOOD PUBLIC SCHS,-1.0000,11/16/2016
SC,20112012,78,0001,001,ASHLAND-GREENWOOD HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0001,001,ASHLAND-GREENWOOD HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0001,001,ASHLAND-GREENWOOD HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0001,001,ASHLAND-GREENWOOD HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0001,001,ASHLAND-GREENWOOD HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0001,002,ASHLAND-GREENWOOD ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0001,002,ASHLAND-GREENWOOD ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0001,002,ASHLAND-GREENWOOD ELEM SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0001,002,ASHLAND-GREENWOOD ELEM SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0001,002,ASHLAND-GREENWOOD ELEM SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0001,003,ASHLAND-GREENWOOD MIDDLE SCH,-1.0000,05/21/2013
SC,20122013,78,0001,003,ASHLAND-GREENWOOD MIDDLE SCH,-1.0000,06/21/2013
SC,20132014,78,0001,003,ASHLAND-GREENWOOD MIDDLE SCH,-1.0000,07/07/2014
SC,20142015,78,0001,003,ASHLAND-GREENWOOD MIDDLE SCH,-1.0000,06/23/2015
SC,20152016,78,0001,003,ASHLAND-GREENWOOD MIDDLE SCH,-1.0000,11/16/2016
DI,20112012,78,0009,000,YUTAN PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,78,0009,000,YUTAN PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,78,0009,000,YUTAN PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,78,0009,000,YUTAN PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,78,0009,000,YUTAN PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,78,0009,001,YUTAN HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0009,001,YUTAN HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0009,001,YUTAN HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0009,001,YUTAN HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0009,001,YUTAN HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0009,002,YUTAN ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0009,002,YUTAN ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0009,002,YUTAN ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0009,002,YUTAN ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0009,002,YUTAN ELEMENTARY SCHOOL,-1.0000,11/16/2016
DI,20112012,78,0039,000,WAHOO PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,78,0039,000,WAHOO PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,78,0039,000,WAHOO PUBLIC SCHOOLS,0.0105,07/07/2014
DI,20142015,78,0039,000,WAHOO PUBLIC SCHOOLS,0.0168,06/23/2015
DI,20152016,78,0039,000,WAHOO PUBLIC SCHOOLS,0.0143,11/16/2016
SC,20112012,78,0039,001,WAHOO HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0039,001,WAHOO HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0039,001,WAHOO HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0039,001,WAHOO HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0039,001,WAHOO HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0039,002,WAHOO MIDDLE SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0039,002,WAHOO MIDDLE SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0039,002,WAHOO MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0039,002,WAHOO MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0039,002,WAHOO MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0039,003,WAHOO ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0039,003,WAHOO ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0039,003,WAHOO ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0039,003,WAHOO ELEMENTARY SCHOOL,0.0240,06/23/2015
SC,20152016,78,0039,003,WAHOO ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0039,004,WAHOO PRE-SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0039,004,WAHOO PRE-SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0039,004,WAHOO PRE-SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0039,004,WAHOO PRE-SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0039,004,WAHOO PRE-SCHOOL,-1.0000,11/16/2016
DI,20112012,78,0072,000,MEAD PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,78,0072,000,MEAD PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,78,0072,000,MEAD PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,78,0072,000,MEAD PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,78,0072,000,MEAD PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,78,0072,001,MEAD HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0072,001,MEAD HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0072,001,MEAD HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0072,001,MEAD HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0072,001,MEAD HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0072,002,MEAD ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0072,002,MEAD ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0072,002,MEAD ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0072,002,MEAD ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0072,002,MEAD ELEMENTARY SCHOOL,-1.0000,11/16/2016
DI,20112012,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,78,0107,001,CEDAR BLUFFS HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0107,001,CEDAR BLUFFS HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0107,001,CEDAR BLUFFS HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0107,001,CEDAR BLUFFS HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0107,001,CEDAR BLUFFS HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,78,0107,002,CEDAR BLUFFS ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,78,0107,002,CEDAR BLUFFS ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,78,0107,002,CEDAR BLUFFS ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0107,002,CEDAR BLUFFS ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0107,002,CEDAR BLUFFS ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20132014,78,0107,003,CEDAR BLUFFS MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,78,0107,003,CEDAR BLUFFS MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,78,0107,003,CEDAR BLUFFS MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20132014,78,0107,004,CEDAR BLUFFS PRESCHOOL,-1.0000,07/07/2014
SC,20142015,78,0107,004,CEDAR BLUFFS PRESCHOOL,-1.0000,06/23/2015
SC,20152016,78,0107,004,CEDAR BLUFFS PRESCHOOL,-1.0000,11/16/2016
DI,20112012,79,0002,000,MINATARE PUBLIC SCHOOLS,0.1636,05/21/2013
DI,20122013,79,0002,000,MINATARE PUBLIC SCHOOLS,0.0925,06/21/2013
DI,20132014,79,0002,000,MINATARE PUBLIC SCHOOLS,0.1014,07/07/2014
DI,20142015,79,0002,000,MINATARE PUBLIC SCHOOLS,0.0845,06/23/2015
DI,20152016,79,0002,000,MINATARE PUBLIC SCHOOLS,0.0850,11/16/2016
SC,20112012,79,0002,001,MINATARE HIGH SCHOOL,0.1226,05/21/2013
SC,20122013,79,0002,001,MINATARE HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,79,0002,001,MINATARE HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,79,0002,001,MINATARE HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,79,0002,001,MINATARE HIGH SCHOOL,0.0980,11/16/2016
SC,20112012,79,0002,002,MINATARE ELEMENTARY SCHOOL,0.2018,05/21/2013
SC,20122013,79,0002,002,MINATARE ELEMENTARY SCHOOL,0.1500,06/21/2013
SC,20132014,79,0002,002,MINATARE ELEMENTARY SCHOOL,0.1364,07/07/2014
SC,20142015,79,0002,002,MINATARE ELEMENTARY SCHOOL,0.1089,06/23/2015
SC,20152016,79,0002,002,MINATARE ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,79,0002,003,MINATARE PRE-START PRE-SCHOOL,-1.0000,05/21/2013
SC,20122013,79,0002,003,MINATARE PRE-START PRE-SCHOOL,-1.0000,06/21/2013
SC,20132014,79,0002,003,MINATARE PRE-START PRE-SCHOOL,-1.0000,07/07/2014
SC,20142015,79,0002,003,MINATARE PRE-START PRE-SCHOOL,-1.0000,06/23/2015
SC,20152016,79,0002,003,MINATARE PRE-START PRE-SCHOOL,-1.0000,11/16/2016
DI,20112012,79,0011,000,MORRILL PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,79,0011,000,MORRILL PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,79,0011,000,MORRILL PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,79,0011,000,MORRILL PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,79,0011,000,MORRILL PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,79,0011,001,MORRILL HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,79,0011,001,MORRILL HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,79,0011,001,MORRILL HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,79,0011,001,MORRILL HIGH SCHOOL,-1.0000,06/23/2015
